filename,plate_text,x,y,w,h,notes
1231.jpg,皖A·DB7376,200,516,327,96,ccpd_tilt=89_258
1232.jpg,皖A·DC3222,176,516,351,90,ccpd_tilt=90_262
1233.jpg,皖A·D66577,148,484,374,85,ccpd_tilt=90_253
1234.jpg,皖A·D65516,188,557,343,91,ccpd_tilt=91_264
1235.jpg,皖A·D35199,158,484,356,89,ccpd_tilt=90_254
1236.jpg,皖A·D15899,215,522,356,88,ccpd_tilt=90_267
1237.jpg,皖A·D19078,178,473,328,97,ccpd_tilt=89_264
1238.jpg,皖A·D54386,181,515,352,90,ccpd_tilt=90_250
1239.jpg,皖A·D09597,184,386,277,126,ccpd_tilt=84_263
1240.jpg,皖A·D38811,189,478,361,87,ccpd_tilt=90_262
1241.jpg,皖A·D46968,202,509,348,91,ccpd_tilt=89_257
1242.jpg,皖A·F00760,197,473,348,91,ccpd_tilt=89_267
1243.jpg,皖A·D68558,208,553,348,91,ccpd_tilt=90_258
1244.jpg,皖A·DB8801,210,516,348,91,ccpd_tilt=90_264
1245.jpg,皖A·D11099,211,513,332,95,ccpd_tilt=91_250
1246.jpg,皖A·D50004,231,518,344,92,ccpd_tilt=89_254
1247.jpg,皖A·F00708,181,518,336,94,ccpd_tilt=91_239
1248.jpg,皖A·D49949,204,513,340,93,ccpd_tilt=88_257
1249.jpg,皖A·D11722,258,518,340,93,ccpd_tilt=90_250
1250.jpg,皖A·DC7751,143,517,340,93,ccpd_tilt=90_254
1251.jpg,皖A·D58660,141,558,371,85,ccpd_tilt=90_250
1252.jpg,皖A·F16168,228,494,293,119,ccpd_tilt=96_250
1253.jpg,皖A·D14567,194,515,353,90,ccpd_tilt=90_256
1254.jpg,皖A·D62555,220,554,353,90,ccpd_tilt=90_264
1255.jpg,皖A·D89095,161,489,386,82,ccpd_tilt=89_250
1256.jpg,皖A·D41988,174,518,362,88,ccpd_tilt=90_250
1257.jpg,皖A·D40035,174,520,362,88,ccpd_tilt=90_257
1258.jpg,皖A·DB9299,203,513,362,87,ccpd_tilt=90_258
1259.jpg,皖A·F08500,180,520,349,91,ccpd_tilt=90_256
1260.jpg,皖A·D58966,158,520,349,91,ccpd_tilt=90_257
1261.jpg,皖A·D05310,219,516,349,91,ccpd_tilt=90_264
1262.jpg,皖A·D07168,211,431,262,133,ccpd_tilt=100_249
1263.jpg,皖A·D03699,159,481,333,95,ccpd_tilt=90_260
1264.jpg,皖A·D11911,181,516,345,92,ccpd_tilt=90_265
1265.jpg,皖A·DC3222,186,513,322,98,ccpd_tilt=90_268
1266.jpg,皖A·D63588,205,558,337,94,ccpd_tilt=89_242
1267.jpg,皖A·D09008,158,520,341,93,ccpd_tilt=91_238
1268.jpg,皖A·F05900,168,517,358,89,ccpd_tilt=90_252
1269.jpg,皖A·D09626,200,414,291,121,ccpd_tilt=96_250
1270.jpg,皖A·DC7557,165,511,326,97,ccpd_tilt=90_90
1271.jpg,皖A·DB0866,187,478,372,85,ccpd_tilt=91_240
1272.jpg,皖A·D07658,187,517,354,90,ccpd_tilt=89_265
1273.jpg,皖A·D10188,138,520,354,90,ccpd_tilt=91_243
1274.jpg,皖A·D65146,149,507,382,83,ccpd_tilt=90_251
1275.jpg,皖A·D04566,173,478,330,96,ccpd_tilt=90_260
1276.jpg,皖A·D06691,167,522,350,90,ccpd_tilt=92_244
1277.jpg,皖A·F13366,157,520,346,92,ccpd_tilt=90_269
1278.jpg,皖A·D55999,179,518,346,92,ccpd_tilt=91_258
1279.jpg,皖A·D06565,208,476,338,94,ccpd_tilt=89_260
1280.jpg,皖A·D15566,202,455,338,94,ccpd_tilt=90_263
1281.jpg,皖A·D32737,191,518,338,94,ccpd_tilt=91_261
1282.jpg,皖A·F07068,216,458,297,118,ccpd_tilt=94_241
1283.jpg,苏C·D09663,189,474,342,93,ccpd_tilt=89_256
1284.jpg,皖A·D12777,157,473,368,87,ccpd_tilt=90_257
1285.jpg,皖A·D58222,221,552,373,86,ccpd_tilt=89_257
1286.jpg,皖A·F00258,192,483,355,90,ccpd_tilt=90_263
1287.jpg,皖A·D16668,132,538,399,80,ccpd_tilt=90_244
1288.jpg,皖A·D88818,217,558,331,96,ccpd_tilt=90_262
1289.jpg,皖A·F16668,194,515,331,96,ccpd_tilt=92_259
1290.jpg,皖A·D18577,189,515,351,91,ccpd_tilt=91_254
1291.jpg,皖A·F00758,186,512,335,95,ccpd_tilt=90_266
1292.jpg,皖A·D13377,197,560,347,92,ccpd_tilt=89_266
1293.jpg,皖A·D13818,195,522,347,91,ccpd_tilt=90_257
1294.jpg,皖A·F00708,165,517,339,94,ccpd_tilt=89_263
1295.jpg,皖A·D15566,178,553,339,94,ccpd_tilt=89_266
1296.jpg,皖A·D65718,150,517,339,94,ccpd_tilt=90_252
1297.jpg,皖A·D06955,208,518,339,94,ccpd_tilt=90_90
1298.jpg,皖A·D16896,185,504,343,93,ccpd_tilt=88_252
1299.jpg,皖A·D82667,180,553,360,89,ccpd_tilt=90_257
1300.jpg,皖A·D06498,191,443,298,118,ccpd_tilt=97_247
1301.jpg,皖A·D00188,230,403,280,126,ccpd_tilt=84_274
1302.jpg,皖A·D58222,173,523,384,83,ccpd_tilt=90_261
1303.jpg,皖A·DB8636,143,518,365,88,ccpd_tilt=90_258
1304.jpg,皖A·F00997,158,513,321,99,ccpd_tilt=90_268
1305.jpg,皖A·D11101,196,395,307,114,ccpd_tilt=93_248
1306.jpg,皖A·D08212,242,459,307,115,ccpd_tilt=95_249
1307.jpg,皖A·D58998,243,473,332,97,ccpd_tilt=90_265
1308.jpg,皖A·D10121,201,509,332,97,ccpd_tilt=90_268
1309.jpg,皖A·F05900,157,507,370,87,ccpd_tilt=91_234
1310.jpg,皖A·D41988,170,516,336,95,ccpd_tilt=93_261
1311.jpg,皖A·D46266,140,512,344,93,ccpd_tilt=90_265
1312.jpg,皖A·D66929,214,501,340,94,ccpd_tilt=90_268
1313.jpg,皖B·F06758,169,513,361,88,ccpd_tilt=90_266
1314.jpg,皖A·F03733,194,515,325,98,ccpd_tilt=88_270
1315.jpg,皖A·D12811,240,550,325,98,ccpd_tilt=89_266
1316.jpg,皖A·D52766,222,512,325,98,ccpd_tilt=92_259
1317.jpg,皖A·D55592,177,520,159,202,ccpd_tilt=117_236
1318.jpg,皖A·F00708,153,493,385,83,ccpd_tilt=90_251
1319.jpg,苏C·D09763,191,486,380,85,ccpd_tilt=90_265
1320.jpg,苏A·D08880,208,522,357,89,ccpd_tilt=90_264
1321.jpg,皖A·D14567,153,542,329,98,ccpd_tilt=90_254
1322.jpg,皖A·F08068,188,553,353,91,ccpd_tilt=89_248
1323.jpg,皖A·D55592,161,517,353,91,ccpd_tilt=90_259
1324.jpg,皖A·D15566,211,601,353,91,ccpd_tilt=90_265
1325.jpg,皖A·D54386,210,520,333,97,ccpd_tilt=90_251
1326.jpg,皖A·D58222,151,527,371,86,ccpd_tilt=90_257
1327.jpg,皖A·D55222,199,511,349,91,ccpd_tilt=88_239
1328.jpg,皖A·D19688,173,511,337,95,ccpd_tilt=89_264
1329.jpg,皖A·F12221,202,478,345,93,ccpd_tilt=90_259
1330.jpg,皖A·D11815,185,517,341,94,ccpd_tilt=89_263
1331.jpg,皖A·D20939,196,518,341,94,ccpd_tilt=91_248
1332.jpg,皖A·D19789,188,511,312,102,ccpd_tilt=89_267
1333.jpg,皖A·D16668,196,480,367,87,ccpd_tilt=90_249
1334.jpg,皖A·D75826,185,520,367,88,ccpd_tilt=90_254
1335.jpg,皖A·F02252,158,483,367,88,ccpd_tilt=90_257
1336.jpg,皖A·D62208,157,483,367,88,ccpd_tilt=90_258
1337.jpg,皖A·D19966,144,517,367,88,ccpd_tilt=91_259
1338.jpg,皖A·D26399,259,441,303,117,ccpd_tilt=94_255
1339.jpg,皖A·D15566,245,523,354,90,ccpd_tilt=90_252
1340.jpg,皖A·D02822,193,558,354,90,ccpd_tilt=90_257
1341.jpg,皖A·D18217,176,509,354,91,ccpd_tilt=90_262
1342.jpg,皖A·D52788,231,520,354,91,ccpd_tilt=90_265
1343.jpg,皖A·DB0098,110,516,334,96,ccpd_tilt=90_268
1344.jpg,皖A·D12688,212,409,306,116,ccpd_tilt=94_254
1345.jpg,皖A·F07000,163,478,350,92,ccpd_tilt=89_262
1346.jpg,皖A·D19986,196,476,350,91,ccpd_tilt=90_252
1347.jpg,皖A·D13789,219,560,363,88,ccpd_tilt=90_269
1348.jpg,皖A·DB9212,195,515,338,95,ccpd_tilt=90_260
1349.jpg,皖A·D39970,253,406,244,145,ccpd_tilt=104_252
1350.jpg,皖A·D68055,241,513,346,93,ccpd_tilt=90_266
1351.jpg,皖A·D11555,147,596,342,94,ccpd_tilt=90_246
1352.jpg,皖A·D12957,173,518,342,94,ccpd_tilt=90_261
1353.jpg,皖A·D11986,191,554,342,94,ccpd_tilt=90_263
1354.jpg,皖A·D76990,214,499,258,124,ccpd_tilt=97_238
1355.jpg,皖A·DB7780,61,491,283,114,ccpd_tilt=90_255
1356.jpg,皖A·D91998,203,516,359,90,ccpd_tilt=90_228
1357.jpg,皖A·F05908,173,517,359,90,ccpd_tilt=90_235
1358.jpg,皖A·DB9722,158,522,359,89,ccpd_tilt=90_251
1359.jpg,皖A·D69993,171,512,359,89,ccpd_tilt=90_251
1360.jpg,皖A·D13727,176,480,355,91,ccpd_tilt=90_250
1361.jpg,皖A·DC3222,167,516,355,91,ccpd_tilt=90_261
1362.jpg,皖A·D81416,164,473,335,97,ccpd_tilt=90_268
1363.jpg,皖A·D18116,173,512,335,96,ccpd_tilt=90_269
1364.jpg,皖A·D15678,216,476,339,95,ccpd_tilt=89_244
1365.jpg,皖A·D13727,162,513,339,95,ccpd_tilt=91_265
1366.jpg,皖A·D97798,180,553,343,94,ccpd_tilt=89_265
1367.jpg,皖A·F07089,209,515,298,108,ccpd_tilt=94_246
1368.jpg,皖A·DB9798,142,481,360,90,ccpd_tilt=90_252
1369.jpg,皖A·D12366,167,479,360,90,ccpd_tilt=90_254
1370.jpg,皖A·DB0069,228,474,328,99,ccpd_tilt=90_267
1371.jpg,皖A·D58222,178,517,328,99,ccpd_tilt=91_90
1372.jpg,皖A·D55587,157,513,321,100,ccpd_tilt=88_271
1373.jpg,皖A·D13145,188,517,356,91,ccpd_tilt=90_255
1374.jpg,皖A·D50966,143,557,389,83,ccpd_tilt=90_257
1375.jpg,皖A·DB8801,184,511,365,88,ccpd_tilt=90_264
1376.jpg,皖A·D12888,147,513,384,84,ccpd_tilt=90_251
1377.jpg,皖A·D17998,177,516,352,92,ccpd_tilt=90_253
1378.jpg,皖A·F00105,163,515,352,92,ccpd_tilt=90_254
1379.jpg,皖A·D83061,166,520,352,92,ccpd_tilt=90_254
1380.jpg,皖A·D49637,200,549,325,99,ccpd_tilt=90_90
1381.jpg,皖A·F07376,181,513,340,95,ccpd_tilt=88_246
1382.jpg,皖A·D05869,184,552,348,93,ccpd_tilt=89_265
1383.jpg,皖A·D48133,129,517,348,93,ccpd_tilt=90_264
1384.jpg,皖A·D06809,184,512,340,95,ccpd_tilt=90_90
1385.jpg,皖A·F00738,159,474,344,95,ccpd_tilt=90_262
1386.jpg,皖A·D12866,178,418,293,110,ccpd_tilt=93_271
1387.jpg,贵H·F11111,202,520,370,88,ccpd_tilt=90_255
1388.jpg,皖A·D66929,164,552,370,88,ccpd_tilt=90_259
1389.jpg,皖A·D17019,202,512,370,87,ccpd_tilt=90_263
1390.jpg,皖A·F19898,193,518,361,90,ccpd_tilt=89_251
1391.jpg,皖A·D45520,166,516,361,90,ccpd_tilt=90_243
1392.jpg,皖A·DB3088,143,473,322,101,ccpd_tilt=90_260
1393.jpg,皖A·D98718,195,516,357,91,ccpd_tilt=90_261
1394.jpg,皖A·D19830,217,479,357,91,ccpd_tilt=90_266
1395.jpg,皖A·F05992,142,473,357,91,ccpd_tilt=91_265
1396.jpg,皖A·D35618,257,486,267,122,ccpd_tilt=87_265
1397.jpg,皖A·D41988,129,513,390,83,ccpd_tilt=90_253
1398.jpg,皖A·D89006,197,525,241,134,ccpd_tilt=101_246
1399.jpg,皖A·D13727,165,483,353,92,ccpd_tilt=90_254
1400.jpg,皖A·D47277,157,518,353,92,ccpd_tilt=90_262
1401.jpg,皖A·F06789,147,472,349,93,ccpd_tilt=90_263
1402.jpg,皖A·D08886,205,381,264,136,ccpd_tilt=99_257
1403.jpg,皖A·D55980,167,515,341,95,ccpd_tilt=90_263
1404.jpg,皖A·D18989,222,516,341,95,ccpd_tilt=91_258
1405.jpg,皖A·D12929,187,483,362,90,ccpd_tilt=90_263
1406.jpg,皖A·D16880,216,523,358,90,ccpd_tilt=90_261
1407.jpg,皖A·F09660,142,516,358,91,ccpd_tilt=91_243
1408.jpg,皖A·DC3636,168,513,334,97,ccpd_tilt=90_262
1409.jpg,皖A·D41988,142,554,367,89,ccpd_tilt=90_265
1410.jpg,皖A·D16820,143,520,354,92,ccpd_tilt=90_263
1411.jpg,皖A·D44818,209,479,354,92,ccpd_tilt=90_269
1412.jpg,皖A·D32737,223,515,350,93,ccpd_tilt=89_258
1413.jpg,皖A·09670D,194,518,350,93,ccpd_tilt=90_90
1414.jpg,皖A·D40558,215,513,342,95,ccpd_tilt=87_235
1415.jpg,皖A·D32737,163,554,342,96,ccpd_tilt=90_263
1416.jpg,皖A·D21021,183,478,342,95,ccpd_tilt=91_245
1417.jpg,皖A·D32696,183,479,342,95,ccpd_tilt=91_268
1418.jpg,皖A·D16880,188,481,304,118,ccpd_tilt=94_253
1419.jpg,皖A·D12821,180,516,346,94,ccpd_tilt=91_264
1420.jpg,皖B·D27797,203,499,273,119,ccpd_tilt=96_253
1421.jpg,皖A·D81677,150,520,372,88,ccpd_tilt=92_254
1422.jpg,皖A·F00166,151,426,310,105,ccpd_tilt=92_268
1423.jpg,皖S·D05829,213,590,377,87,ccpd_tilt=90_235
1424.jpg,皖A·D10188,150,513,331,98,ccpd_tilt=92_253
1425.jpg,皖A·F11111,179,511,359,90,ccpd_tilt=90_257
1426.jpg,皖A·D12999,161,516,359,91,ccpd_tilt=91_247
1427.jpg,皖A·D01902,344,274,240,150,ccpd_tilt=102_254
1428.jpg,皖A·D43321,162,518,368,89,ccpd_tilt=90_263
1429.jpg,皖A·D29292,213,513,335,97,ccpd_tilt=90_268
1430.jpg,皖A·D11660,155,516,355,92,ccpd_tilt=90_257
1431.jpg,皖A·DA6633,170,520,355,92,ccpd_tilt=90_264
1432.jpg,皖A·D01015,150,557,355,91,ccpd_tilt=90_265
1433.jpg,皖A·F00708,182,518,355,92,ccpd_tilt=91_238
1434.jpg,皖A·D04958,198,558,355,92,ccpd_tilt=91_258
1435.jpg,皖A·DB3088,180,516,355,92,ccpd_tilt=91_90
1436.jpg,皖A·D82836,241,493,314,104,ccpd_tilt=86_266
1437.jpg,皖A·D85566,175,509,351,93,ccpd_tilt=90_246
1438.jpg,皖A·D15525,173,518,351,93,ccpd_tilt=90_260
1439.jpg,皖A·D26629,173,474,351,93,ccpd_tilt=90_266
1440.jpg,皖A·D18989,166,515,351,93,ccpd_tilt=91_247
1441.jpg,皖A·D09551,218,388,279,129,ccpd_tilt=96_254
1442.jpg,皖A·D16898,127,515,373,87,ccpd_tilt=90_265
1443.jpg,皖A·D98718,189,515,343,95,ccpd_tilt=89_257
1444.jpg,皖A·D08262,162,473,343,96,ccpd_tilt=89_265
1445.jpg,皖A·F00132,196,515,343,95,ccpd_tilt=90_259
1446.jpg,皖A·F07388,258,516,364,90,ccpd_tilt=90_262
1447.jpg,皖A·D15520,290,552,398,82,ccpd_tilt=90_240
1448.jpg,皖A·D11558,237,474,321,102,ccpd_tilt=91_267
1449.jpg,皖A·D36188,187,470,311,105,ccpd_tilt=93_251
1450.jpg,皖A·D41456,145,554,383,86,ccpd_tilt=89_232
1451.jpg,皖A·D88198,183,558,360,90,ccpd_tilt=89_258
1452.jpg,皖A·D43321,174,525,369,88,ccpd_tilt=90_264
1453.jpg,皖A·D08799,223,462,266,136,ccpd_tilt=82_255
1454.jpg,皖A·D16966,250,515,325,101,ccpd_tilt=87_255
1455.jpg,皖A·D11911,263,437,299,110,ccpd_tilt=95_259
1456.jpg,皖A·DA9828,172,516,356,92,ccpd_tilt=90_241
1457.jpg,皖A·D16609,142,509,336,98,ccpd_tilt=91_260
1458.jpg,皖A·D56811,224,495,277,118,ccpd_tilt=100_237
1459.jpg,皖A·D50333,198,515,352,93,ccpd_tilt=89_261
1460.jpg,皖A·D11000,165,520,340,97,ccpd_tilt=90_257
1461.jpg,皖A·F03773,176,517,340,96,ccpd_tilt=90_266
1462.jpg,皖A·D26629,185,515,340,96,ccpd_tilt=92_259
1463.jpg,皖A·F08992,173,469,340,96,ccpd_tilt=93_247
1464.jpg,皖A·D18686,260,415,256,142,ccpd_tilt=103_113
1465.jpg,皖A·D11105,166,480,348,94,ccpd_tilt=90_262
1466.jpg,皖A·D13598,190,478,344,95,ccpd_tilt=90_264
1467.jpg,皖A·D40035,177,511,344,95,ccpd_tilt=90_267
1468.jpg,皖A·D58998,149,518,348,94,ccpd_tilt=91_261
1469.jpg,皖A·D15001,155,520,365,90,ccpd_tilt=90_255
1470.jpg,皖A·D00818,219,490,273,132,ccpd_tilt=98_253
1471.jpg,皖A·F06789,157,451,379,87,ccpd_tilt=90_262
1472.jpg,皖A·D18217,206,511,322,101,ccpd_tilt=92_261
1473.jpg,皖A·D58178,112,507,312,105,ccpd_tilt=94_264
1474.jpg,皖A·F13366,177,523,361,90,ccpd_tilt=90_257
1475.jpg,皖A·D88940,174,479,361,91,ccpd_tilt=90_259
1476.jpg,皖A·D17988,140,485,370,89,ccpd_tilt=90_262
1477.jpg,皖A·D45520,151,485,370,89,ccpd_tilt=90_263
1478.jpg,皖A·D13859,210,512,333,98,ccpd_tilt=90_264
1479.jpg,皖A·D00208,149,505,291,113,ccpd_tilt=87_270
1480.jpg,皖A·D49979,186,438,357,92,ccpd_tilt=88_249
1481.jpg,皖A·F00288,174,511,326,100,ccpd_tilt=91_266
1482.jpg,皖A·D85369,148,520,400,82,ccpd_tilt=90_239
1483.jpg,皖A·DB1015,203,554,353,93,ccpd_tilt=90_255
1484.jpg,皖A·D98718,181,513,353,93,ccpd_tilt=90_258
1485.jpg,皖A·D97798,190,512,341,96,ccpd_tilt=92_258
1486.jpg,皖A·F00536,177,554,349,94,ccpd_tilt=90_250
1487.jpg,皖A·D55644,242,480,349,94,ccpd_tilt=90_250
1488.jpg,皖A·DB9447,177,516,349,94,ccpd_tilt=90_253
1489.jpg,皖A·D12777,152,515,345,95,ccpd_tilt=89_267
1490.jpg,皖A·D96456,164,518,345,95,ccpd_tilt=90_251
1491.jpg,皖A·D32737,229,476,345,95,ccpd_tilt=90_90
1492.jpg,皖A·DB9798,170,473,395,84,ccpd_tilt=90_258
1493.jpg,皖A·D10000,200,401,304,119,ccpd_tilt=94_257
1494.jpg,皖A·D53320,166,473,385,86,ccpd_tilt=90_248
1495.jpg,皖A·DC0832,176,528,385,85,ccpd_tilt=90_249
1496.jpg,皖A·D06691,180,511,330,99,ccpd_tilt=90_269
1497.jpg,皖A·D17775,186,512,330,99,ccpd_tilt=90_90
1498.jpg,皖A·D90089,143,512,385,85,ccpd_tilt=91_249
1499.jpg,皖A·D42557,169,513,330,99,ccpd_tilt=91_258
1500.jpg,皖A·D08700,223,412,281,129,ccpd_tilt=83_248
1501.jpg,苏C·D09763,184,430,371,88,ccpd_tilt=90_267
1502.jpg,皖G·F11888,129,558,310,106,ccpd_tilt=87_261
1503.jpg,皖A·D09991,158,515,358,92,ccpd_tilt=90_256
1504.jpg,皖A·D15553,186,511,358,91,ccpd_tilt=91_242
1505.jpg,皖A·D21018,200,513,320,103,ccpd_tilt=93_255
1506.jpg,皖A·D80892,206,517,354,93,ccpd_tilt=89_255
1507.jpg,京A·DH3906,200,513,354,93,ccpd_tilt=90_263
1508.jpg,皖A·F04455,127,516,367,90,ccpd_tilt=89_248
1509.jpg,皖A·F11119,169,563,367,90,ccpd_tilt=90_255
1510.jpg,皖A·D82518,191,515,342,96,ccpd_tilt=89_267
1511.jpg,皖A·D13727,228,586,298,111,ccpd_tilt=86_234
1512.jpg,皖A·D62208,196,550,346,95,ccpd_tilt=88_254
1513.jpg,皖A·D60988,192,515,346,95,ccpd_tilt=90_245
1514.jpg,皖A·F00234,204,559,346,95,ccpd_tilt=90_259
1515.jpg,皖A·F06585,283,418,212,155,ccpd_tilt=108_242
1516.jpg,皖A·D81568,170,565,372,89,ccpd_tilt=90_260
1517.jpg,皖A·F12388,176,511,372,88,ccpd_tilt=90_262
1518.jpg,皖A·D52698,205,470,359,92,ccpd_tilt=89_246
1519.jpg,皖A·DB6345,109,483,377,88,ccpd_tilt=90_260
1520.jpg,皖A·D35199,211,518,339,98,ccpd_tilt=89_264
1521.jpg,皖A·D31848,144,520,355,93,ccpd_tilt=90_258
1522.jpg,皖A·F02822,174,512,355,93,ccpd_tilt=91_262
1523.jpg,皖A·D26629,158,474,368,90,ccpd_tilt=90_263
1524.jpg,皖A·D09991,169,472,328,101,ccpd_tilt=90_269
1525.jpg,皖A·F00997,209,552,328,101,ccpd_tilt=91_259
1526.jpg,皖A·D06809,155,436,343,96,ccpd_tilt=90_266
1527.jpg,皖A·D10313,194,554,347,96,ccpd_tilt=90_246
1528.jpg,皖A·D90065,194,516,347,95,ccpd_tilt=90_260
1529.jpg,皖A·D67333,215,589,347,96,ccpd_tilt=90_268
1530.jpg,皖A·F18866,201,516,347,95,ccpd_tilt=92_230
1531.jpg,皖A·D07677,213,449,295,124,ccpd_tilt=96_260
1532.jpg,皖A·D16638,165,511,364,90,ccpd_tilt=90_263
1533.jpg,皖A·D35199,208,479,332,99,ccpd_tilt=90_263
1534.jpg,皖A·D53320,147,512,373,88,ccpd_tilt=90_254
1535.jpg,皖A·F10006,144,515,325,102,ccpd_tilt=90_268
1536.jpg,皖A·F07388,160,462,315,105,ccpd_tilt=86_254
1537.jpg,皖A·D49798,124,447,360,92,ccpd_tilt=90_260
1538.jpg,皖A·D22821,173,553,336,99,ccpd_tilt=91_265
1539.jpg,皖A·D90089,154,522,383,86,ccpd_tilt=90_251
1540.jpg,皖A·D10121,190,476,369,89,ccpd_tilt=90_257
1541.jpg,皖A·D56691,179,470,369,90,ccpd_tilt=90_260
1542.jpg,皖A·D38892,169,526,369,90,ccpd_tilt=90_263
1543.jpg,皖A·D87878,132,511,369,89,ccpd_tilt=91_263
1544.jpg,皖A·D50004,253,548,340,97,ccpd_tilt=89_253
1545.jpg,皖A·D49678,174,516,340,97,ccpd_tilt=91_252
1546.jpg,苏C·D02109,179,517,356,93,ccpd_tilt=91_255
1547.jpg,皖A·D18978,216,513,340,97,ccpd_tilt=92_244
1548.jpg,皖A·F02911,177,512,356,93,ccpd_tilt=92_262
1549.jpg,皖A·D90799,161,472,393,85,ccpd_tilt=90_246
1550.jpg,皖A·D32066,169,517,344,96,ccpd_tilt=90_262
1551.jpg,皖A·F18805,153,515,344,96,ccpd_tilt=92_248
1552.jpg,皖A·D08899,166,512,348,95,ccpd_tilt=90_259
1553.jpg,皖A·D13210,211,557,348,95,ccpd_tilt=91_253
1554.jpg,皖A·F01300,147,494,309,107,ccpd_tilt=84_225
1555.jpg,皖A·D87386,162,518,374,89,ccpd_tilt=90_259
1556.jpg,皖A·F00168,171,479,374,88,ccpd_tilt=90_269
1557.jpg,皖A·F05992,177,509,365,91,ccpd_tilt=90_251
1558.jpg,皖B·F06758,189,512,365,90,ccpd_tilt=90_257
1559.jpg,皖A·D08181,318,462,229,160,ccpd_tilt=71_127
1560.jpg,皖A·D02598,171,468,296,124,ccpd_tilt=97_111
1561.jpg,皖A·D46768,185,512,326,101,ccpd_tilt=90_90
1562.jpg,皖A·D75258,140,530,379,88,ccpd_tilt=90_240
1563.jpg,皖A·D46932,206,472,337,99,ccpd_tilt=90_269
1564.jpg,皖A·D33676,200,520,370,90,ccpd_tilt=90_256
1565.jpg,皖A·F16688,152,481,370,90,ccpd_tilt=90_260
1566.jpg,皖A·D56066,199,513,341,97,ccpd_tilt=91_267
1567.jpg,皖A·D90158,152,518,353,94,ccpd_tilt=90_258
1568.jpg,皖A·D29292,224,549,330,101,ccpd_tilt=89_266
1569.jpg,皖A·D45889,148,553,345,97,ccpd_tilt=89_269
1570.jpg,皖A·D58818,141,473,345,97,ccpd_tilt=90_242
1571.jpg,皖A·D11952,229,553,345,97,ccpd_tilt=90_256
1572.jpg,皖A·D12777,180,511,330,100,ccpd_tilt=91_266
1573.jpg,皖A·D07111,206,473,349,96,ccpd_tilt=90_255
1574.jpg,皖A·D41988,191,479,349,95,ccpd_tilt=92_260
1575.jpg,皖A·D62208,161,518,375,89,ccpd_tilt=90_265
1576.jpg,皖A·DB4777,145,512,334,99,ccpd_tilt=92_255
1577.jpg,皖A·D06660,183,442,258,142,ccpd_tilt=99_252
1578.jpg,皖A·D06686,166,481,362,92,ccpd_tilt=89_259
1579.jpg,皖A·F07050,171,550,362,92,ccpd_tilt=90_266
1580.jpg,皖A·D06565,193,552,327,102,ccpd_tilt=90_266
1581.jpg,皖A·F05990,190,552,327,102,ccpd_tilt=90_90
1582.jpg,皖A·D11288,189,472,327,102,ccpd_tilt=91_268
1583.jpg,皖A·D16889,173,484,385,87,ccpd_tilt=90_257
1584.jpg,皖A·F05326,167,483,371,90,ccpd_tilt=90_250
1585.jpg,皖A·DB8617,207,558,371,89,ccpd_tilt=92_245
1586.jpg,皖A·D38827,172,560,358,93,ccpd_tilt=90_242
1587.jpg,皖A·D62208,194,476,342,97,ccpd_tilt=89_258
1588.jpg,皖N·D09722,189,516,342,97,ccpd_tilt=91_257
1589.jpg,皖A·D11176,204,550,354,94,ccpd_tilt=89_268
1590.jpg,皖A·D69090,178,513,354,94,ccpd_tilt=91_266
1591.jpg,皖A·F01991,199,511,346,96,ccpd_tilt=89_257
1592.jpg,皖A·F10666,230,517,346,96,ccpd_tilt=90_254
1593.jpg,皖A·D62228,193,509,346,97,ccpd_tilt=90_259
1594.jpg,皖A·D56665,139,480,350,95,ccpd_tilt=90_257
1595.jpg,皖A·D22008,240,563,350,95,ccpd_tilt=90_265
1596.jpg,皖A·D90059,157,517,350,95,ccpd_tilt=91_257
1597.jpg,皖A·D12016,196,513,331,100,ccpd_tilt=90_261
1598.jpg,皖A·D18166,196,552,324,103,ccpd_tilt=89_260
1599.jpg,皖A·D41988,150,541,423,79,ccpd_tilt=90_263
1600.jpg,皖A·D56996,121,433,324,103,ccpd_tilt=93_259
1601.jpg,皖A·D36138,190,479,367,91,ccpd_tilt=90_245
1602.jpg,皖A·D98662,204,522,367,90,ccpd_tilt=90_246
1603.jpg,皖A·F00968,197,515,367,91,ccpd_tilt=91_263
1604.jpg,皖A·D58660,121,522,412,80,ccpd_tilt=90_255
1605.jpg,皖A·D10119,212,594,363,92,ccpd_tilt=90_255
1606.jpg,皖A·D86168,296,489,248,134,ccpd_tilt=101_258
1607.jpg,皖A·D82667,186,523,372,89,ccpd_tilt=90_244
1608.jpg,皖A·D82266,166,515,339,98,ccpd_tilt=91_251
1609.jpg,皖A·D18166,212,515,339,98,ccpd_tilt=91_263
1610.jpg,皖A·F06555,190,513,339,98,ccpd_tilt=92_243
1611.jpg,皖A·D81010,220,473,343,98,ccpd_tilt=90_249
1612.jpg,皖A·DB6311,208,479,343,97,ccpd_tilt=90_258
1613.jpg,皖A·F01668,193,509,343,98,ccpd_tilt=92_237
1614.jpg,皖A·F02988,172,518,355,94,ccpd_tilt=89_259
1615.jpg,皖A·D56665,178,518,355,94,ccpd_tilt=90_254
1616.jpg,皖A·D63478,181,512,355,94,ccpd_tilt=90_262
1617.jpg,皖A·D18116,133,512,347,96,ccpd_tilt=90_246
