"filename","plate_text","x","y","w","h","legality","plate_type","notes"
"0001.jpg","","7","4","87","36","legal","common","auto_yolo;conf=0.1314"
"1172.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1173.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1174.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1175.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1176.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1177.jpg","","38","14","82","25","legal","common","auto_yolo;conf=0.0521"
"1178.jpg","","33","7","87","33","legal","common","auto_yolo;conf=0.0121"
"1179.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1180.jpg","","7","6","85","40","legal","common","auto_yolo;conf=0.0382"
"1181.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1182.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1183.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1184.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1185.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1186.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1187.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1188.jpg","","37","4","88","38","legal","common","auto_yolo;conf=0.0229"
"1189.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1190.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1191.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1192.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1193.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1194.jpg","","24","3","84","39","legal","common","auto_yolo;conf=0.0252"
"1195.jpg","","37","12","85","28","legal","common","auto_yolo;conf=0.0574"
"1196.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1197.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1198.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1199.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1200.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1201.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1202.jpg","","4","13","83","31","legal","common","auto_yolo;conf=0.0206"
"1203.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1204.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1205.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1206.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1207.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1208.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1209.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1210.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1211.jpg","","0","16","85","31","legal","common","auto_yolo;conf=0.0224"
"1212.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1213.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1214.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1215.jpg","","33","12","90","30","legal","common","auto_yolo;conf=0.0339"
"1216.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1217.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1218.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1219.jpg","","6","19","88","25","legal","common","auto_yolo;conf=0.4375"
"1220.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1221.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1222.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1223.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1224.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1225.jpg","","2","4","88","37","legal","common","auto_yolo;conf=0.0999"
"1226.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1227.jpg","","36","4","87","36","legal","common","auto_yolo;conf=0.0271"
"1228.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1229.jpg","","9","9","86","30","legal","common","auto_yolo;conf=0.6052"
"1230.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1231.jpg","","3","14","86","29","legal","common","auto_yolo;conf=0.3947"
"1232.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1233.jpg","","0","13","84","29","legal","common","auto_yolo;conf=0.0123"
"1234.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1235.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1236.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1237.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1238.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1239.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1240.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1241.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1242.jpg","","32","12","90","28","legal","common","auto_yolo;conf=0.0177"
"1243.jpg","","5","10","87","37","legal","common","auto_yolo;conf=0.0295"
"1244.jpg","","10","12","82","29","legal","common","auto_yolo;conf=0.4720"
"1245.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1246.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1247.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1248.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1249.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1250.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1251.jpg","","10","8","85","32","legal","common","auto_yolo;conf=0.2657"
"1252.jpg","","2","12","86","32","legal","common","auto_yolo;conf=0.0151"
"1253.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1254.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1255.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1256.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1257.jpg","","0","12","85","31","legal","common","auto_yolo;conf=0.4489"
"1258.jpg","","7","17","85","26","legal","common","auto_yolo;conf=0.2651"
"1259.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1260.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1261.jpg","","1","42","24","6","legal","common","auto_yolo;conf=0.0127"
"1262.jpg","","0","13","82","28","legal","common","auto_yolo;conf=0.1599"
"1263.jpg","","34","3","85","38","legal","common","auto_yolo;conf=0.0138"
"1264.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1265.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1266.jpg","","0","13","84","31","legal","common","auto_yolo;conf=0.1448"
"1267.jpg","","0","12","85","32","legal","common","auto_yolo;conf=0.2458"
"1268.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1269.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1270.jpg","","10","7","92","33","legal","common","auto_yolo;conf=0.0137"
"1271.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1272.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1273.jpg","","6","15","83","29","legal","common","auto_yolo;conf=0.0163"
"1274.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1275.jpg","","13","13","90","35","legal","common","auto_yolo;conf=0.0223"
"1276.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1277.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1278.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1279.jpg","","7","8","87","32","legal","common","auto_yolo;conf=0.3856"
"1280.jpg","","1","13","83","31","legal","common","auto_yolo;conf=0.0105"
"1281.jpg","","2","11","86","32","legal","common","auto_yolo;conf=0.0877"
"1282.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1283.jpg","","0","13","81","30","legal","common","auto_yolo;conf=0.1817"
"1284.jpg","","31","3","88","39","legal","common","auto_yolo;conf=0.0104"
"1285.jpg","","6","13","82","29","legal","common","auto_yolo;conf=0.4374"
"1286.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1287.jpg","","1","16","81","29","legal","common","auto_yolo;conf=0.0135"
"1288.jpg","","11","11","84","31","legal","common","auto_yolo;conf=0.3517"
"1289.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1290.jpg","","0","17","82","27","legal","common","auto_yolo;conf=0.0858"
"1291.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1292.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1293.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1294.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1295.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1296.jpg","","7","16","82","28","legal","common","auto_yolo;conf=0.0957"
"1297.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1298.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1299.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1300.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1301.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1302.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1303.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1304.jpg","","10","4","83","36","legal","common","auto_yolo;conf=0.0390"
"1305.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1306.jpg","","0","12","86","35","legal","common","auto_yolo;conf=0.0619"
"1307.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1308.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1309.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1310.jpg","","6","6","87","39","legal","common","auto_yolo;conf=0.0352"
"1311.jpg","","0","13","85","30","legal","common","auto_yolo;conf=0.0745"
"1312.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1313.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1314.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1315.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1316.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1317.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1318.jpg","","10","15","85","31","legal","common","auto_yolo;conf=0.0201"
"1319.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1320.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1321.jpg","","6","8","86","33","legal","common","auto_yolo;conf=0.4998"
"1322.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1323.jpg","","16","20","66","17","legal","common","auto_yolo;conf=0.0242"
"1324.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1325.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1326.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1327.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1328.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1329.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1330.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1331.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1332.jpg","","0","3","76","38","legal","common","auto_yolo;conf=0.0251"
"1333.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1334.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1335.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1336.jpg","","6","5","87","34","legal","common","auto_yolo;conf=0.3271"
"1337.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1338.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1339.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1340.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1341.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1342.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1343.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1344.jpg","","1","13","89","29","legal","common","auto_yolo;conf=0.0394"
"1345.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1346.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1347.jpg","","17","5","84","35","legal","common","auto_yolo;conf=0.0173"
"1348.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1349.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1350.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1351.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1352.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1353.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1354.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1355.jpg","","0","13","81","31","legal","common","auto_yolo;conf=0.0248"
"1356.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1357.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1358.jpg","","2","13","83","30","legal","common","auto_yolo;conf=0.0987"
"1359.jpg","","48","5","71","32","legal","common","auto_yolo;conf=0.0154"
"1360.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1361.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1362.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1363.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1364.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1365.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1366.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1367.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1368.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1369.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1370.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1371.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1372.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1373.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1374.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1375.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1376.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1377.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1378.jpg","","3","12","84","31","legal","common","auto_yolo;conf=0.0158"
"1379.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1380.jpg","","7","5","85","40","legal","common","auto_yolo;conf=0.0331"
"1381.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1382.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1383.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1384.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1385.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1386.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1387.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1388.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1389.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1390.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1391.jpg","","38","13","83","27","legal","common","auto_yolo;conf=0.3256"
"1392.jpg","","7","4","86","37","legal","common","auto_yolo;conf=0.0306"
"1393.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1394.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1395.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1396.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1397.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1398.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1399.jpg","","34","12","89","28","legal","common","auto_yolo;conf=0.0137"
"1400.jpg","","1","11","87","35","legal","common","auto_yolo;conf=0.0458"
"1401.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1402.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1403.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1404.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1405.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1406.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1407.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1408.jpg","","40","13","75","28","legal","common","auto_yolo;conf=0.1025"
"1409.jpg","","1","11","86","34","legal","common","auto_yolo;conf=0.0423"
"1410.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1411.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1412.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1413.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1414.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1415.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1416.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1417.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1418.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1419.jpg","","5","7","89","36","legal","common","auto_yolo;conf=0.1019"
"1420.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1421.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1422.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1423.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1424.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1425.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1426.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1427.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1428.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1429.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1430.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1431.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1432.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"1433.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
